DEPT,GR,RES_DEP
369.7224,90.144203186,1.0141999722
369.8748,88.113296509,1.0255000591
370.0272,89.789901733,1.0095000267
370.1796,91.549102783,1.0271999836
370.332,92.675697327,1.0391000509
370.4844,94.508598328,1.0369999409
370.6368,94.143997192,1.049200058
370.7892,90.617996216,1.034700036
370.9416,85.993202209,1.050999999
371.094,83.466003418,1.0389000177
371.2464,86.792297363,1.0476000309
371.3988,89.429298401,1.034700036
371.5512,87.971000671,1.024099946
371.7036,87.091903687,1.0254000425
371.856,87.811096191,1.0156999826
372.0084,89.664100647,1.0328999758
372.1608,87.761199951,1.0228999853
372.3132,83.381103516,1.0364999771
372.4656,84.434898376,1.0082999468
372.618,88.889900208,1.030099988
372.7704,90.2684021,1.0299999714
372.9228,89.309402466,1.0111000538
373.0752,90.218399048,1.0420000553
373.2276,92.615699768,1.0434000492
373.38,92.905403137,1.0449999571
373.5324,91.432098389,1.0419000387
373.6848,91.167396545,1.037899971
373.8372,91.37210083,1.0429999828
373.9896,91.204803467,1.0450999737
374.142,89.950401306,1.0410000086
374.2944,87.324501038,1.0415999889
374.4468,88.694801331,1.0260000229
374.5992,91.839103699,1.0364999771
374.7516,91.036499023,1.0420000553
374.904,90.700401306,1.0412000418
375.0564,91.352203369,1.0345000029
375.2088,93.334899902,1.0563999414
375.3612,96.336502075,1.0384999514
375.5136,93.76940155,1.0478999615
375.666,88.140800476,1.0629999638
375.8184,84.190200806,1.0750000477
375.9708,80.669197083,1.0691000223
376.1232,79.872398376,1.0806000233
376.2756,82.721603394,1.0988999605
376.428,84.007797241,1.0855000019
376.5804,82.936599731,1.0771000385
376.7328,84.415000916,1.057000041
376.8852,88.819999695,1.0562000275
377.0376,89.479301453,1.0240000486
377.19,85.283996582,0.9991999865
377.3424,80.95880127,0.9873999953
377.4948,80.913902283,0.9199000001
377.6472,84.155296326,0.8794999719
377.7996,84.040397644,0.8126000166
377.952,84.075302124,0.8011999726
378.1044,89.698997498,0.7667000294
378.2568,92.995300293,0.7304000258
378.4092,86.892196655,0.7167000175
378.5616,81.817901611,0.690500021
378.714,85.263999939,0.6751999855
378.8664,88.800003052,0.6692000031
379.0188,88.794998169,0.6611999869
379.1712,88.9897995,0.66049999
379.3236,91.122398376,0.6425999999
379.476,93.434799194,0.6398000121
379.6284,92.485900879,0.6391999722
379.7808,88.520301819,0.6352999806
379.9332,86.142997742,0.6335999966
380.0856,85.034301758,0.6347000003
380.238,83.376098633,0.6373000145
380.3904,85.313903809,0.644299984
380.5428,88.575302124,0.6409999728
380.6952,85.743499756,0.6531000137
380.8476,81.573196411,0.6421999931
381,85.993202209,0.6342999935
381.1524,93.979202271,0.6391999722
381.3048,92.11630249,0.6492000222
381.4572,84.180198669,0.6523000002
381.6096,81.897796631,0.6401000023
381.762,84.494903564,0.6355999708
381.9144,87.761199951,0.6467000246
382.0668,87.091903687,0.6439999938
382.2192,82.766799927,0.6535000205
382.3716,82.906700134,0.6510000229
382.524,85.763397217,0.6450999975
382.6764,84.934402466,0.65200001
382.8288,82.916603088,0.66049999
382.9812,83.555900574,0.6570000052
383.1336,88.250602722,0.6615999937
383.286,95.282699585,0.6649000049
383.4384,98.05960083,0.6640999913
383.5908,94.483596802,0.6728000045
383.7432,89.908798218,0.6690000296
383.8956,88.510398865,0.6762999892
384.048,89.549201965,0.6758000255
384.2004,89.529197693,0.6887000203
384.3528,88.520301819,0.715200007
384.5052,87.311698914,0.7110999823
384.6576,85.463798523,0.7317000031
384.81,84.345001221,0.7382000089
384.9624,83.665802002,0.7637000084
385.1148,82.517097473,0.7890999913
385.2672,81.658096313,0.7982000113
385.4196,82.926597595,0.8295000196
385.572,84.814498901,0.8708000183
385.7244,84.425003052,0.8941000104
385.8768,81.208602905,0.8974999785
386.0292,79.001098633,0.8970000148
386.1816,81.333396912,0.8917000294
386.334,81.887802124,0.9286000133
386.4864,80.883903503,0.9228000045
386.6388,84.694602966,0.9304000139
386.7912,89.73400116,0.9656999707
386.9436,90.57800293,0.9685000181
387.096,91.452003479,0.9889000058
387.2484,92.66570282,1.0053999424
387.4008,86.762298584,1.024799943
387.5532,80.878898621,1.0332000256
387.7056,79.190803528,1.0250999928
387.858,78.926101685,1.0260000229
388.0104,82.766799927,1.0377999544
388.1628,84.89440155,1.0312000513
388.3152,84.484901428,1.0336999893
388.4676,85.67099762,1.0255000591
388.62,85.199798584,1.0182000399
388.7724,84.11920166,0.9835000038
388.9248,83.222000122,0.9416000247
389.0772,81.483299255,0.9524999857
389.2296,81.792900085,0.9696999788
389.382,85.373901367,0.962199986
389.5344,86.227897644,0.9743000269
389.6868,81.643096924,0.983799994
389.8392,80.254699707,0.9962000251
389.9916,82.552101135,1.0262000561
390.144,84.315101624,1.0619000196
390.2964,83.066497803,1.0860999823
390.4488,80.08480072,1.0784000158
390.6012,82.961601257,1.1082999706
390.7536,87.621398926,1.1284999847
390.906,87.30670166,1.1319999695
391.0584,84.659698486,1.1475000381
391.2108,84.185203552,1.1251000166
391.3632,87.776199341,1.1051000357
391.5156,93.599601746,1.0916999578
391.668,95.827102661,1.111199975
391.8204,93.215103149,1.1069999933
391.9728,89.744003296,1.0987999439
392.1252,85.223999023,1.1145000458
392.2776,83.081497192,1.1197999716
392.43,84.429901123,1.1323000193
392.5824,83.77570343,1.1377999783
392.7348,82.731903076,1.1476999521
392.8872,84.030403137,1.1296000481
393.0396,86.917098999,1.1346000433
393.192,90.51309967,1.1559000015
393.3444,88.220703125,1.1447000504
393.4968,79.919998169,1.147300005
393.6492,77.787399292,1.1407999992
393.8016,85.139099121,1.1569000483
393.954,93.075202942,1.1619999409
394.1064,96.291603088,1.1552000046
394.2588,95.267700195,1.1571999788
394.4112,89.284500122,1.1641000509
394.5636,85.568702698,1.1613999605
394.716,88.310600281,1.1485999823
394.8684,89.92880249,1.1576999426
395.0208,88.240699768,1.1476999521
395.1732,87.541397095,1.1613999605
395.3256,88.345497131,1.1557999849
395.478,87.231796265,1.1390999556
395.6304,86.407699585,1.1447000504
395.7828,85.883300781,1.1346999407
395.9352,82.961601257,1.1413999796
396.0876,81.727996826,1.1241999865
396.24,83.895500183,1.1217000484
396.3924,83.076499939,1.1092000008
396.5448,78.266899109,1.1152000427
396.6972,77.872299194,1.0951999426
396.8496,80.85900116,1.0975999832
397.002,81.20110321,1.0736999512
397.1544,83.056503296,1.0859999657
397.3068,86.017700195,1.0604000092
397.4592,84.758598328,1.0548000336
397.6116,82.834999084,1.064800024
397.764,85.750999451,1.0550999641
397.9164,90.804000854,1.0525000095
398.0688,90.867698669,1.0274000168
398.2212,86.672401428,1.0358999968
398.3736,83.445999146,0.9740999937
398.526,84.514900208,1.0109000206
398.6784,86.99710083,1.0058000088
398.8308,87.341697693,0.9873999953
398.9832,86.289901733,0.9907000065
399.1356,84.960296631,0.9805999994
399.288,85.379898071,0.9674999714
399.4404,88.637199402,0.9477999806
399.5928,92.755599976,0.9495000243
399.7452,89.139602661,0.950699985
399.8976,80.679199219,0.9334999919
400.05,77.967201233,0.9157000184
400.2024,80.569297791,0.9157999754
400.3548,83.835601807,0.8878999949
400.5072,85.124198914,0.9402999878
400.6596,87.106903076,0.9251000285
400.812,89.209602356,0.9175000191
400.9644,86.947097778,0.8788999915
401.1168,84.464897156,0.8999999762
401.2692,85.189102173,0.8902000189
401.4216,84.419898987,0.8694999814
401.574,80.684196472,0.8733999729
401.7264,78.331802368,0.8443999887
401.8788,79.994903564,0.8506000042
402.0312,81.453300476,0.8766000271
402.1836,82.522102356,0.8607000113
402.336,86.412696838,0.8367000222
402.4884,88.490402222,0.8442999721
402.6408,87.396598816,0.8414000273
402.7932,86.282798767,0.8442000151
402.9456,85.498703003,0.840200007
403.098,84.345001221,0.8281000257
403.2504,81.483299255,0.820299983
403.4028,77.622596741,0.8149999976
403.5552,77.208099365,0.8217999935
403.7076,81.073699951,0.8088999987
403.86,84.025398254,0.806400001
404.0124,86.277900696,0.8180999756
404.1648,87.436599731,0.8302999735
404.3172,85.513702393,0.858799994
404.4696,86.048103333,0.8598999977
404.622,89.658996582,0.8576999903
404.7744,89.828903198,0.867299974
404.9268,85.174102783,0.8744999766
405.0792,78.921096802,0.880400002
405.2316,76.703598022,0.8745999932
405.384,79.855102539,0.9036999941
405.5364,81.453300476,0.8999000192
405.6888,81.013801575,0.9059000015
405.8412,82.931602478,0.899699986
405.9936,86.682403564,0.8697000146
406.146,87.376602173,0.856400013
406.2984,82.477096558,0.858799994
406.4508,76.933403015,0.8454999924
406.6032,77.722503662,0.806400001
406.7556,81.323402405,0.7821999788
406.908,79.190803528,0.7670000196
407.0604,75.180397034,0.7613999844
407.2128,76.863502502,0.7379999757
407.3652,81.842903137,0.7362999916
407.5176,84.724601746,0.7305999994
407.67,85.034301758,0.7052999735
407.8224,83.01650238,0.7224000096
407.9748,81.842903137,0.7089999914
408.1272,84.724601746,0.7080000043
408.2796,86.197898865,0.7110000253
408.432,82.991600037,0.7052000165
408.5844,79.245796204,0.7024999857
408.7368,77.447799683,0.6987000108
408.8892,79.625396729,0.6985999942
409.0416,80.903900146,0.7028999925
409.194,76.014396667,0.7008000016
409.3464,74.551101685,0.7002000213
409.4988,79.026000977,0.7045999765
409.6512,82.222396851,0.6970999837
409.8036,82.941596985,0.6963999867
409.956,82.067596436,0.689899981
410.1084,81.398399353,0.6916000247
410.2608,80.968803406,0.6966999769
410.4132,81.308502197,0.6883999705
410.5656,82.457199097,0.6912999749
410.718,82.207397461,0.6966000199
410.8704,81.972702026,0.6906999946
411.0228,80.998802185,0.6855999827
411.1752,79.695297241,0.6815000176
411.3276,81.873802185,0.6686999798
411.48,83.66280365,0.6761999726
411.6324,81.499198914,0.6718000174
411.7848,79.949996948,0.6721000075
411.9372,80.69909668,0.6779999733
412.0896,81.538200378,0.6735000014
412.242,81.238502502,0.6582000256
412.3944,79.567901611,0.6801999807
412.5468,78.701400757,0.6707999706
412.6992,79.872596741,0.6579999924
412.8516,82.791801453,0.6593000293
413.004,85.261497498,0.6488000154
413.1564,84.199203491,0.6493999958
413.3088,83.027000427,0.6448000073
413.4612,83.733703613,0.6403999925
413.6136,84.982299805,0.6384000182
413.766,85.135696411,0.621999979
413.9184,83.171401978,0.6218000054
414.0708,83.283699036,0.6244000196
414.2232,82.811798096,0.6274999976
414.3756,78.461700439,0.6205999851
414.528,79.865097046,0.6222000122
414.6804,86.962097168,0.6380000114
414.8328,86.516601562,0.6320999861
414.9852,80.307601929,0.6218000054
415.1376,78.380699158,0.6200000048
415.29,80.179702759,0.6268000007
415.4424,80.37449646,0.6499999762
415.5948,80.664199829,0.6377000213
415.7472,82.696899414,0.6514999866
415.8996,83.276199341,0.6531999707
416.052,82.467201233,0.6917999983
416.2044,83.905502319,0.7292000055
416.3568,87.396598816,0.7569000125
416.5092,87.441497803,0.7759000063
416.6616,85.7684021,0.8222000003
416.814,85.241897583,0.8661000133
416.9664,82.822502136,0.9132999778
417.1188,79.113800049,0.8906999826
417.2712,79.520500183,0.8694999814
417.4236,85.823402405,0.8874999881
417.576,91.626800537,0.9052000046
417.7284,91.272201538,0.9269000292
417.8808,88.830001831,0.9369999766
418.0332,87.027000427,0.9308000207
418.1856,83.965499878,0.9369999766
418.338,82.472099304,0.9368000031
418.4904,82.377197266,0.9470999837
418.6428,81.333396912,0.940599978
418.7952,80.529296875,0.961499989
418.9476,79.560401917,0.9358000159
419.1,79.780197144,0.9445000291
419.2524,81.388397217,0.9284999967
419.4048,81.697998047,0.9186999798
419.5572,84.849502563,0.899600029
419.7096,88.540298462,0.8841000199
419.862,86.138000488,0.8603000045
420.0144,82.477096558,0.8151000142
420.1668,80.354499817,0.7918999791
420.3192,79.840103149,0.7261999846
420.4716,80.853996277,0.7185999751
420.624,81.533203125,0.7154999971
420.7764,83.356201172,0.6717000008
420.9288,86.437698364,0.658100009
421.0812,87.271697998,0.6633999944
421.2336,84.629699707,0.6449000239
421.386,83.895500183,0.6437000036
421.5384,86.437698364,0.6344000101
421.6908,88.889900208,0.636500001
421.8432,88.145797729,0.6523000002
421.9956,86.013198853,0.6514999866
422.148,87.316703796,0.6344000101
422.3004,87.301696777,0.632700026
422.4528,84.719596863,0.6328999996
422.6052,84.804496765,0.6392999887
422.7576,84.689598083,0.6302999854
422.91,82.307296753,0.6215000153
423.0624,79.640296936,0.6243000031
423.2148,75.245300293,0.6154999733
423.3672,73.617103577,0.6182000041
423.5196,80.334602356,0.6021999717
423.672,87.661300659,0.5924999714
423.8244,88.735099792,0.5849000216
423.9768,89.893798828,0.5838999748
424.1292,89.928703308,0.5831000209
424.2816,85.678497314,0.5868999958
424.434,83.196296692,0.5882999897
424.5864,80.09980011,0.587100029
424.7388,75.380096436,0.5812000036
424.8912,76.903396606,0.5659000278
425.0436,82.9815979,0.5800999999
425.196,86.262901306,0.5753999949
425.3484,87.63130188,0.581099987
425.5008,87.410797119,0.5726000071
425.6532,87.869499207,0.5819000006
425.8056,89.083900452,0.5842999816
425.958,85.463798523,0.5892999768
426.1104,82.272399902,0.5909000039
426.2628,82.167503357,0.5813000202
426.4152,81.718002319,0.5843999982
426.5676,83.103897095,0.5694000125
426.72,86.085601807,0.5701000094
426.8724,86.774803162,0.5738000274
427.0248,84.372497559,0.5698999763
427.1772,83.416099548,0.570900023
427.3296,84.89440155,0.5703999996
427.482,84.934402466,0.5667999983
427.6344,84.245101929,0.5701000094
427.7868,82.507102966,0.5637000203
427.9392,79.810096741,0.5697000027
428.0916,78.791297913,0.5741999745
428.244,80.37449646,0.575699985
428.3964,83.945503235,0.5809999704
428.5488,83.730697632,0.5922999978
428.7012,80.978797913,0.586499989
428.8536,81.697998047,0.5831000209
429.006,84.105300903,0.5799999833
429.1584,88.140800476,0.5716000199
429.3108,90.538101196,0.5751000047
429.4632,86.99710083,0.5677999854
429.6156,82.946601868,0.592599988
429.768,83.960502625,0.5889000297
429.9204,87.401603699,0.5838999748
430.0728,87.876098633,0.5886999965
430.2252,84.854499817,0.5896999836
430.3776,82.402198792,0.5900999904
430.53,85.194099426,0.5942999721
430.6824,88.95980072,0.5942000151
430.8348,88.740097046,0.5827999711
430.9872,85.913299561,0.5860000253
431.1396,84.504898071,0.590200007
431.292,85.134101868,0.5920000076
431.4444,82.467201233,0.6051999927
431.5968,80.804000854,0.611100018
431.7492,83.635803223,0.6051999927
431.9016,86.033096313,0.6058999896
432.054,87.411598206,0.5967000127
432.2064,86.737297058,0.6082999706
432.3588,86.212898254,0.5970000029
432.5112,86.287902832,0.5975999832
432.6636,82.976600647,0.5988000035
432.816,81.942703247,0.5852000117
432.9684,86.078102112,0.5885999799
433.1208,92.016403198,0.5924000144
433.2732,94.448699951,0.5867000222
433.4256,88.70010376,0.5940999985
433.578,83.251296997,0.5835999846
433.7304,84.904403687,0.5752000213
433.8828,88.775001526,0.5849999785
434.0352,90.997497559,0.5831000209
434.1876,89.24949646,0.576300025
434.34,83.605903625,0.5792000294
434.4924,81.183601379,0.5806999803
434.6448,84.195198059,0.5809000134
434.7972,85.483802795,0.5784000158
434.9496,85.783401489,0.5898000002
435.102,88.794998169,0.5831000209
435.2544,91.626800537,0.5889999866
435.4068,90.697898865,0.5874999762
435.5592,85.373901367,0.5965999961
435.7116,82.806800842,0.5906999707
435.864,85.244003296,0.5946999788
436.0164,85.723503113,0.5784999728
436.1688,83.895500183,0.5885999799
436.3212,82.926597595,0.5938000083
436.4736,82.856697083,0.5806999803
436.626,82.796798706,0.5782999992
436.7784,81.875297546,0.5813000202
436.9308,81.423301697,0.5899000168
437.0832,82.859199524,0.5824999809
437.2356,85.49369812,0.5882999897
437.388,87.146896362,0.5856000185
437.5404,85.009300232,0.6015999913
437.6928,81.403297424,0.5983999968
437.8452,81.483299255,0.6069999933
437.9976,83.121398926,0.6098999977
438.15,82.741798401,0.6222000122
438.3024,83.563400269,0.6218000054
438.4548,84.632202148,0.6323999763
438.6072,86.130500793,0.6369000077
438.7596,91.025001526,0.644200027
438.912,91.956497192,0.6467999816
439.0644,88.53780365,0.6464999914
439.2168,86.582496643,0.6583999991
439.3692,87.079498291,0.665899992
439.5216,88.462898254,0.6607000232
439.674,87.336700439,0.6697000265
439.8264,86.347801208,0.6718999743
439.9788,86.550102234,0.6610000134
440.1312,86.040603638,0.668299973
440.2836,87.688796997,0.6687999964
440.436,92.026397705,0.6575000286
440.5884,95.068000793,0.6646000147
440.7408,94.373703003,0.6621000171
440.8932,90.777801514,0.6492999792
441.0456,87.601402283,0.638199985
441.198,85.613601685,0.6305999756
441.3504,83.526000977,0.6152999997
441.5028,84.734596252,0.6151999831
441.6552,88.939903259,0.611899972
441.8076,90.987602234,0.6182000041
441.96,91.779197693,0.6082999706
442.1124,91.002502441,0.6197999716
442.2648,87.154403687,0.621999979
442.4172,86.692398071,0.6521999836
442.5696,89.009803772,0.6626999974
442.722,88.9897995,0.676699996
442.8744,88.070800781,0.7149000168
443.0268,86.762298584,0.7429999709
443.1792,86.862197876,0.7973999977
443.3316,89.287002563,0.799399972
443.484,91.9713974,0.8055999875
443.6364,92.031402588,0.8359000087
443.7888,90.493103027,0.8625000119
443.9412,87.908500671,0.8615000248
444.0936,85.6536026,0.8824999928
444.246,87.950996399,0.8687999845
444.3984,89.264503479,0.875
444.5508,86.542602539,0.8946999907
444.7032,83.780700684,0.8844000101
444.8556,86.152999878,0.8565000296
445.008,89.898803711,0.8546000123
445.1604,88.535301208,0.8396999836
445.3128,87.391601562,0.8213000298
445.4652,85.338897705,0.7741000056
445.6176,80.349502563,0.7461000085
445.77,78.576499939,0.7243000269
445.9224,82.277397156,0.7358999848
446.0748,86.647399902,0.7304000258
446.2272,85.044197083,0.7285000086
446.3796,81.76789856,0.7228000164
446.532,82.522102356,0.7335000038
446.6844,82.277397156,0.7365000248
446.8368,82.212402344,0.74150002
446.9892,83.620903015,0.7441999912
447.1416,81.403297424,0.7369999886
447.294,79.865097046,0.7250999808
447.4464,82.626998901,0.7401000261
447.5988,85.423797607,0.7429000139
447.7512,87.206802368,0.7605999708
447.9036,89.039802551,0.763100028
448.056,90.038597107,0.7552999854
448.2084,86.452697754,0.7545999885
